event_id,customer_id,event_type,event_time
1573,87,purchase,2025-05-14 04:00:00
4307,479,login,2025-05-14 08:00:00
3490,360,purchase,2025-05-14 08:00:00
4027,438,login,2025-05-14 09:00:00
2622,239,logout,2025-05-14 10:00:00
1819,125,purchase,2025-05-14 12:00:00
2056,157,login,2025-05-14 13:00:00
1255,39,purchase,2025-05-14 14:00:00
1425,65,login,2025-05-14 14:00:00
1504,79,login,2025-05-14 17:00:00
1423,65,logout,2025-05-14 18:00:00
3528,365,logout,2025-05-14 18:00:00
4396,490,logout,2025-05-14 19:00:00
4238,467,purchase,2025-05-14 23:00:00
2290,190,logout,2025-05-15 01:00:00
1239,37,login,2025-05-15 01:00:00
1545,84,logout,2025-05-15 02:00:00
2953,284,purchase,2025-05-15 02:00:00
1353,56,logout,2025-05-15 03:00:00
1384,60,logout,2025-05-15 05:00:00
1584,89,logout,2025-05-15 07:00:00
3322,335,login,2025-05-15 08:00:00
1191,31,purchase,2025-05-15 09:00:00
3717,394,logout,2025-05-15 13:00:00
2172,174,login,2025-05-15 14:00:00
1940,140,login,2025-05-15 16:00:00
1451,69,logout,2025-05-15 17:00:00
2508,219,purchase,2025-05-15 20:00:00
1650,98,login,2025-05-15 20:00:00
1675,103,logout,2025-05-15 21:00:00
3708,393,login,2025-05-15 21:00:00
2229,182,logout,2025-05-16 00:00:00
2291,190,purchase,2025-05-16 01:00:00
4349,484,purchase,2025-05-16 03:00:00
1596,91,purchase,2025-05-16 06:00:00
2198,178,purchase,2025-05-16 07:00:00
1805,123,login,2025-05-16 10:00:00
2973,288,purchase,2025-05-16 11:00:00
2944,283,logout,2025-05-16 13:00:00
2939,282,purchase,2025-05-16 16:00:00
2531,223,logout,2025-05-16 17:00:00
2416,207,login,2025-05-16 17:00:00
4214,463,login,2025-05-16 18:00:00
2742,256,purchase,2025-05-16 18:00:00
3829,410,purchase,2025-05-16 19:00:00
3271,326,login,2025-05-17 00:00:00
4213,463,login,2025-05-17 01:00:00
4167,457,logout,2025-05-17 02:00:00
2375,202,purchase,2025-05-17 04:00:00
4453,499,login,2025-05-17 04:00:00
3298,331,purchase,2025-05-17 05:00:00
1003,1,logout,2025-05-17 12:00:00
1772,117,login,2025-05-17 15:00:00
2581,232,logout,2025-05-17 16:00:00
2418,208,purchase,2025-05-17 17:00:00
4455,500,login,2025-05-17 20:00:00
1499,78,logout,2025-05-17 22:00:00
3144,310,purchase,2025-05-17 22:00:00
1426,65,login,2025-05-18 00:00:00
1364,57,logout,2025-05-18 00:00:00
2812,266,logout,2025-05-18 00:00:00
2882,277,purchase,2025-05-18 01:00:00
4427,496,purchase,2025-05-18 04:00:00
4423,496,logout,2025-05-18 04:00:00
2570,230,purchase,2025-05-18 05:00:00
2339,197,purchase,2025-05-18 05:00:00
3406,347,logout,2025-05-18 07:00:00
3087,301,login,2025-05-18 15:00:00
3598,376,purchase,2025-05-18 18:00:00
1233,37,purchase,2025-05-18 19:00:00
3618,379,logout,2025-05-18 23:00:00
3340,337,purchase,2025-05-19 00:00:00
2522,221,login,2025-05-19 01:00:00
3715,394,purchase,2025-05-19 10:00:00
3247,323,login,2025-05-19 12:00:00
2055,157,logout,2025-05-19 12:00:00
1759,115,login,2025-05-19 15:00:00
1800,122,logout,2025-05-19 16:00:00
1633,96,purchase,2025-05-19 16:00:00
1299,46,login,2025-05-19 18:00:00
1647,98,login,2025-05-20 00:00:00
1676,103,purchase,2025-05-20 00:00:00
1304,47,logout,2025-05-20 01:00:00
1275,42,logout,2025-05-20 01:00:00
1793,120,logout,2025-05-20 03:00:00
1381,59,logout,2025-05-20 04:00:00
1892,134,logout,2025-05-20 06:00:00
1170,29,login,2025-05-20 11:00:00
2231,182,logout,2025-05-20 13:00:00
1363,57,logout,2025-05-20 13:00:00
3242,322,login,2025-05-20 19:00:00
1333,53,purchase,2025-05-20 21:00:00
3084,301,logout,2025-05-21 00:00:00
4129,452,purchase,2025-05-21 03:00:00
3414,348,login,2025-05-21 05:00:00
2327,196,purchase,2025-05-21 06:00:00
3475,357,purchase,2025-05-21 08:00:00
1920,137,purchase,2025-05-21 09:00:00
3896,419,login,2025-05-21 10:00:00
1121,22,login,2025-05-21 12:00:00
3016,293,login,2025-05-21 12:00:00
1204,33,purchase,2025-05-21 15:00:00
3358,340,logout,2025-05-21 16:00:00
3411,348,logout,2025-05-21 17:00:00
2159,172,login,2025-05-21 17:00:00
1501,78,login,2025-05-21 22:00:00
3785,404,purchase,2025-05-22 00:00:00
2253,185,purchase,2025-05-22 04:00:00
2262,186,logout,2025-05-22 05:00:00
2509,219,login,2025-05-22 05:00:00
3972,430,login,2025-05-22 08:00:00
3998,433,logout,2025-05-22 09:00:00
2072,159,purchase,2025-05-22 09:00:00
3813,408,login,2025-05-22 11:00:00
2102,165,login,2025-05-22 12:00:00
3651,384,logout,2025-05-22 13:00:00
2879,276,purchase,2025-05-22 14:00:00
1659,100,logout,2025-05-22 16:00:00
3891,419,login,2025-05-22 16:00:00
2424,209,login,2025-05-22 20:00:00
2184,176,logout,2025-05-22 22:00:00
4117,450,purchase,2025-05-22 22:00:00
1123,22,login,2025-05-22 22:00:00
1168,29,logout,2025-05-22 22:00:00
1906,136,login,2025-05-23 00:00:00
3564,370,purchase,2025-05-23 02:00:00
1547,84,purchase,2025-05-23 03:00:00
4058,443,purchase,2025-05-23 04:00:00
4036,440,purchase,2025-05-23 07:00:00
2706,251,purchase,2025-05-23 07:00:00
3178,313,logout,2025-05-23 11:00:00
3051,297,login,2025-05-23 11:00:00
1787,120,purchase,2025-05-23 14:00:00
4198,462,login,2025-05-23 17:00:00
4066,444,purchase,2025-05-23 18:00:00
2350,199,logout,2025-05-23 19:00:00
3548,368,login,2025-05-23 20:00:00
3758,398,purchase,2025-05-23 23:00:00
3117,306,logout,2025-05-24 00:00:00
4116,450,logout,2025-05-24 01:00:00
3151,311,login,2025-05-24 02:00:00
3276,327,purchase,2025-05-24 05:00:00
3494,360,login,2025-05-24 06:00:00
3949,426,logout,2025-05-24 10:00:00
1234,37,logout,2025-05-24 12:00:00
1473,72,logout,2025-05-24 12:00:00
2479,215,purchase,2025-05-24 12:00:00
3787,404,logout,2025-05-24 13:00:00
3236,321,logout,2025-05-24 16:00:00
2146,171,purchase,2025-05-24 16:00:00
3923,422,purchase,2025-05-24 16:00:00
1606,92,purchase,2025-05-24 17:00:00
2271,187,login,2025-05-24 18:00:00
2676,246,logout,2025-05-24 21:00:00
1937,139,purchase,2025-05-24 21:00:00
4311,480,purchase,2025-05-24 22:00:00
2961,285,purchase,2025-05-25 00:00:00
1341,54,purchase,2025-05-25 02:00:00
1994,148,logout,2025-05-25 02:00:00
4173,458,logout,2025-05-25 05:00:00
3612,379,logout,2025-05-25 06:00:00
2820,267,login,2025-05-25 07:00:00
2483,216,purchase,2025-05-25 08:00:00
2336,197,login,2025-05-25 08:00:00
3444,353,purchase,2025-05-25 11:00:00
2637,240,login,2025-05-25 11:00:00
4190,460,logout,2025-05-25 12:00:00
3458,355,logout,2025-05-25 13:00:00
1433,66,login,2025-05-25 21:00:00
1664,100,purchase,2025-05-25 21:00:00
2103,165,purchase,2025-05-25 23:00:00
3409,348,logout,2025-05-25 23:00:00
2379,202,logout,2025-05-26 00:00:00
1690,105,purchase,2025-05-26 01:00:00
3081,300,login,2025-05-26 02:00:00
2049,156,login,2025-05-26 02:00:00
3047,296,purchase,2025-05-26 02:00:00
3080,300,login,2025-05-26 03:00:00
1150,27,login,2025-05-26 03:00:00
1505,79,logout,2025-05-26 04:00:00
1025,4,logout,2025-05-26 05:00:00
4292,477,purchase,2025-05-26 05:00:00
1662,100,logout,2025-05-26 06:00:00
3466,356,purchase,2025-05-26 07:00:00
3780,403,purchase,2025-05-26 07:00:00
1133,24,login,2025-05-26 07:00:00
2475,215,logout,2025-05-26 12:00:00
3020,293,login,2025-05-26 12:00:00
2543,226,logout,2025-05-26 13:00:00
2419,208,login,2025-05-26 15:00:00
4160,456,purchase,2025-05-26 16:00:00
2478,215,logout,2025-05-26 17:00:00
1479,73,purchase,2025-05-26 20:00:00
4096,447,login,2025-05-26 21:00:00
1020,3,purchase,2025-05-26 23:00:00
3408,348,login,2025-05-27 02:00:00
2842,269,purchase,2025-05-27 06:00:00
2109,166,logout,2025-05-27 06:00:00
1137,25,purchase,2025-05-27 08:00:00
4060,443,login,2025-05-27 11:00:00
4109,449,purchase,2025-05-27 12:00:00
4379,488,login,2025-05-27 17:00:00
2205,179,logout,2025-05-27 17:00:00
1156,27,purchase,2025-05-27 17:00:00
2656,243,login,2025-05-27 17:00:00
1919,137,purchase,2025-05-27 18:00:00
3061,298,login,2025-05-27 19:00:00
2037,154,login,2025-05-27 20:00:00
3968,429,logout,2025-05-27 23:00:00
3619,379,logout,2025-05-27 23:00:00
2288,189,purchase,2025-05-28 01:00:00
2633,240,purchase,2025-05-28 01:00:00
3007,292,login,2025-05-28 03:00:00
1845,128,logout,2025-05-28 03:00:00
4087,446,logout,2025-05-28 05:00:00
2692,248,login,2025-05-28 05:00:00
3521,364,purchase,2025-05-28 06:00:00
3638,382,login,2025-05-28 07:00:00
4200,462,logout,2025-05-28 08:00:00
1814,124,login,2025-05-28 09:00:00
2991,290,login,2025-05-28 11:00:00
3398,346,purchase,2025-05-28 14:00:00
4074,445,login,2025-05-28 16:00:00
1899,135,login,2025-05-28 18:00:00
1902,135,login,2025-05-28 18:00:00
2322,195,logout,2025-05-28 19:00:00
3594,375,logout,2025-05-29 06:00:00
1701,107,logout,2025-05-29 06:00:00
4401,491,purchase,2025-05-29 12:00:00
4347,484,logout,2025-05-29 15:00:00
3281,329,purchase,2025-05-29 15:00:00
1385,60,purchase,2025-05-29 15:00:00
1536,83,login,2025-05-29 16:00:00
3567,371,login,2025-05-29 18:00:00
1562,86,logout,2025-05-29 19:00:00
1868,131,logout,2025-05-29 19:00:00
2174,174,login,2025-05-29 21:00:00
1832,127,login,2025-05-29 22:00:00
1878,132,logout,2025-05-29 22:00:00
3876,417,purchase,2025-05-30 00:00:00
2741,256,logout,2025-05-30 01:00:00
4192,460,purchase,2025-05-30 01:00:00
1079,16,login,2025-05-30 02:00:00
2213,180,purchase,2025-05-30 06:00:00
4029,438,purchase,2025-05-30 13:00:00
1568,87,login,2025-05-30 15:00:00
3882,418,logout,2025-05-30 16:00:00
3227,320,purchase,2025-05-30 18:00:00
3498,360,purchase,2025-05-30 20:00:00
2307,193,login,2025-05-31 02:00:00
3559,369,login,2025-05-31 05:00:00
3789,404,logout,2025-05-31 07:00:00
2794,263,login,2025-05-31 09:00:00
1044,9,logout,2025-05-31 12:00:00
2496,218,login,2025-05-31 12:00:00
2304,192,purchase,2025-05-31 13:00:00
1376,58,logout,2025-05-31 13:00:00
1129,23,purchase,2025-05-31 14:00:00
2150,171,purchase,2025-05-31 15:00:00
3505,361,logout,2025-05-31 16:00:00
2044,156,login,2025-05-31 19:00:00
2025,153,logout,2025-05-31 22:00:00
3332,336,login,2025-05-31 23:00:00
3048,296,purchase,2025-05-31 23:00:00
3516,363,logout,2025-06-01 02:00:00
4384,489,purchase,2025-06-01 03:00:00
2233,183,login,2025-06-01 04:00:00
2360,200,login,2025-06-01 05:00:00
2539,225,login,2025-06-01 05:00:00
4432,497,login,2025-06-01 08:00:00
1149,27,purchase,2025-06-01 12:00:00
1094,19,login,2025-06-01 13:00:00
1997,148,logout,2025-06-01 18:00:00
2034,154,purchase,2025-06-01 20:00:00
2319,195,login,2025-06-01 22:00:00
3216,319,purchase,2025-06-02 00:00:00
3234,321,purchase,2025-06-02 04:00:00
2931,282,logout,2025-06-02 06:00:00
1245,38,logout,2025-06-02 07:00:00
1001,1,logout,2025-06-02 09:00:00
1991,147,login,2025-06-02 10:00:00
2805,266,purchase,2025-06-02 11:00:00
1090,18,purchase,2025-06-02 11:00:00
1087,18,login,2025-06-02 13:00:00
4323,481,logout,2025-06-02 14:00:00
1591,90,login,2025-06-02 16:00:00
2962,285,logout,2025-06-02 18:00:00
2940,282,purchase,2025-06-02 19:00:00
4030,438,logout,2025-06-02 20:00:00
1749,114,login,2025-06-02 21:00:00
3536,367,purchase,2025-06-02 21:00:00
1903,135,purchase,2025-06-02 22:00:00
2650,242,login,2025-06-02 23:00:00
3248,323,purchase,2025-06-02 23:00:00
3127,307,login,2025-06-03 00:00:00
3907,420,login,2025-06-03 00:00:00
2761,259,purchase,2025-06-03 03:00:00
2560,228,purchase,2025-06-03 03:00:00
1084,17,login,2025-06-03 06:00:00
1200,32,logout,2025-06-03 06:00:00
2427,209,logout,2025-06-03 08:00:00
2784,262,purchase,2025-06-03 08:00:00
2967,287,login,2025-06-03 10:00:00
3211,318,login,2025-06-03 12:00:00
3265,325,purchase,2025-06-03 12:00:00
2554,227,login,2025-06-03 13:00:00
4410,494,purchase,2025-06-03 14:00:00
3368,341,login,2025-06-03 14:00:00
1408,63,purchase,2025-06-03 18:00:00
3492,360,login,2025-06-03 19:00:00
2002,149,logout,2025-06-03 19:00:00
3942,425,logout,2025-06-03 21:00:00
3321,335,logout,2025-06-03 21:00:00
1037,7,logout,2025-06-03 22:00:00
1566,86,purchase,2025-06-04 01:00:00
3175,313,login,2025-06-04 01:00:00
4139,453,logout,2025-06-04 03:00:00
1988,147,logout,2025-06-04 03:00:00
4143,454,purchase,2025-06-04 04:00:00
1954,142,logout,2025-06-04 07:00:00
1615,94,login,2025-06-04 10:00:00
1206,33,login,2025-06-04 12:00:00
4371,487,login,2025-06-04 14:00:00
1909,136,logout,2025-06-04 14:00:00
1071,15,logout,2025-06-04 14:00:00
1142,25,login,2025-06-04 14:00:00
1211,34,logout,2025-06-04 15:00:00
4166,457,login,2025-06-04 16:00:00
4288,477,login,2025-06-04 17:00:00
2406,206,login,2025-06-04 18:00:00
2955,284,logout,2025-06-04 19:00:00
1491,76,logout,2025-06-04 21:00:00
2607,235,logout,2025-06-04 22:00:00
2505,219,login,2025-06-04 22:00:00
2571,230,purchase,2025-06-04 23:00:00
1955,142,purchase,2025-06-05 00:00:00
4411,494,login,2025-06-05 00:00:00
1033,6,login,2025-06-05 01:00:00
2370,201,logout,2025-06-05 01:00:00
1400,62,login,2025-06-05 03:00:00
4312,480,logout,2025-06-05 04:00:00
3174,313,login,2025-06-05 04:00:00
3868,416,logout,2025-06-05 05:00:00
3139,309,purchase,2025-06-05 06:00:00
3644,383,login,2025-06-05 06:00:00
3395,346,login,2025-06-05 11:00:00
2892,278,purchase,2025-06-05 12:00:00
1973,144,logout,2025-06-05 13:00:00
2597,234,login,2025-06-05 14:00:00
1915,136,logout,2025-06-05 15:00:00
3673,387,purchase,2025-06-05 17:00:00
4383,489,logout,2025-06-05 17:00:00
4241,468,login,2025-06-05 18:00:00
3121,306,login,2025-06-05 19:00:00
3037,295,logout,2025-06-05 20:00:00
3158,311,purchase,2025-06-05 21:00:00
3026,294,purchase,2025-06-05 21:00:00
1276,42,login,2025-06-05 22:00:00
3101,303,logout,2025-06-05 23:00:00
1776,118,logout,2025-06-05 23:00:00
2214,180,purchase,2025-06-05 23:00:00
3155,311,purchase,2025-06-06 01:00:00
1500,78,login,2025-06-06 08:00:00
2684,247,purchase,2025-06-06 09:00:00
3721,394,login,2025-06-06 09:00:00
2792,263,logout,2025-06-06 10:00:00
1649,98,login,2025-06-06 13:00:00
2440,210,purchase,2025-06-06 15:00:00
2280,188,logout,2025-06-06 18:00:00
2730,254,logout,2025-06-06 18:00:00
1455,69,logout,2025-06-06 19:00:00
4236,466,logout,2025-06-06 22:00:00
3331,336,login,2025-06-07 00:00:00
3220,319,login,2025-06-07 00:00:00
1302,47,login,2025-06-07 02:00:00
1402,62,purchase,2025-06-07 03:00:00
1802,122,purchase,2025-06-07 07:00:00
1437,67,logout,2025-06-07 08:00:00
2679,246,login,2025-06-07 09:00:00
2190,177,logout,2025-06-07 10:00:00
3903,420,login,2025-06-07 15:00:00
1677,103,logout,2025-06-07 17:00:00
3688,389,purchase,2025-06-07 18:00:00
3342,337,login,2025-06-07 19:00:00
4364,487,login,2025-06-07 20:00:00
3096,302,logout,2025-06-07 23:00:00
2652,242,logout,2025-06-08 00:00:00
3412,348,purchase,2025-06-08 02:00:00
1803,122,login,2025-06-08 06:00:00
2691,248,login,2025-06-08 08:00:00
4010,435,purchase,2025-06-08 12:00:00
2970,287,purchase,2025-06-08 13:00:00
2821,267,purchase,2025-06-08 13:00:00
3866,416,login,2025-06-08 14:00:00
4170,457,purchase,2025-06-08 16:00:00
2866,274,purchase,2025-06-08 19:00:00
3795,405,purchase,2025-06-08 19:00:00
1432,66,purchase,2025-06-08 19:00:00
3480,358,purchase,2025-06-08 20:00:00
1767,116,logout,2025-06-08 20:00:00
4262,473,login,2025-06-09 04:00:00
1212,34,login,2025-06-09 04:00:00
3954,427,login,2025-06-09 06:00:00
3810,408,logout,2025-06-09 07:00:00
2599,234,login,2025-06-09 09:00:00
2292,190,login,2025-06-09 10:00:00
3591,374,logout,2025-06-09 10:00:00
3203,317,login,2025-06-09 10:00:00
4387,489,purchase,2025-06-09 11:00:00
1101,20,purchase,2025-06-09 12:00:00
2984,289,purchase,2025-06-09 15:00:00
3687,389,logout,2025-06-09 16:00:00
3970,429,logout,2025-06-09 16:00:00
3474,357,purchase,2025-06-09 17:00:00
1453,69,login,2025-06-09 17:00:00
1369,57,login,2025-06-09 22:00:00
1941,140,logout,2025-06-10 05:00:00
2403,206,purchase,2025-06-10 08:00:00
3855,414,purchase,2025-06-10 08:00:00
2338,197,login,2025-06-10 08:00:00
2422,208,logout,2025-06-10 11:00:00
1817,125,purchase,2025-06-10 11:00:00
3372,341,purchase,2025-06-10 13:00:00
1524,81,login,2025-06-10 15:00:00
2999,291,purchase,2025-06-10 16:00:00
3893,419,login,2025-06-10 19:00:00
1852,129,purchase,2025-06-10 19:00:00
2013,150,login,2025-06-10 23:00:00
2415,207,logout,2025-06-11 01:00:00
3741,396,login,2025-06-11 03:00:00
3940,425,login,2025-06-11 04:00:00
4304,479,purchase,2025-06-11 05:00:00
4099,448,logout,2025-06-11 09:00:00
2317,195,logout,2025-06-11 14:00:00
2180,175,purchase,2025-06-11 16:00:00
1151,27,logout,2025-06-11 16:00:00
3649,384,logout,2025-06-11 18:00:00
2400,205,login,2025-06-11 20:00:00
1533,82,login,2025-06-11 21:00:00
2683,247,logout,2025-06-11 22:00:00
4135,452,logout,2025-06-11 22:00:00
1015,3,login,2025-06-12 01:00:00
2688,247,login,2025-06-12 02:00:00
1342,54,login,2025-06-12 08:00:00
1119,22,purchase,2025-06-12 08:00:00
1490,76,purchase,2025-06-12 10:00:00
1685,105,login,2025-06-12 12:00:00
3241,322,logout,2025-06-12 15:00:00
1779,118,logout,2025-06-12 16:00:00
2779,261,logout,2025-06-12 19:00:00
1045,9,purchase,2025-06-12 20:00:00
3337,337,login,2025-06-12 23:00:00
4380,488,login,2025-06-12 23:00:00
3394,346,login,2025-06-12 23:00:00
1315,50,logout,2025-06-13 01:00:00
4061,443,logout,2025-06-13 14:00:00
4412,494,logout,2025-06-13 20:00:00
1979,145,purchase,2025-06-13 21:00:00
1733,112,logout,2025-06-14 00:00:00
2752,258,login,2025-06-14 02:00:00
2353,199,logout,2025-06-14 02:00:00
1542,84,logout,2025-06-14 03:00:00
1411,63,logout,2025-06-14 04:00:00
1293,46,purchase,2025-06-14 07:00:00
3258,324,login,2025-06-14 08:00:00
3357,340,logout,2025-06-14 09:00:00
1810,124,purchase,2025-06-14 10:00:00
2237,183,logout,2025-06-14 11:00:00
3134,308,logout,2025-06-14 11:00:00
1889,134,logout,2025-06-14 13:00:00
2588,233,logout,2025-06-14 13:00:00
3595,375,logout,2025-06-14 13:00:00
1667,101,login,2025-06-14 14:00:00
2100,164,logout,2025-06-14 19:00:00
2326,196,login,2025-06-14 20:00:00
3746,397,logout,2025-06-14 20:00:00
4282,476,logout,2025-06-14 20:00:00
4105,449,purchase,2025-06-14 22:00:00
1855,129,logout,2025-06-15 01:00:00
2059,157,login,2025-06-15 04:00:00
3883,418,purchase,2025-06-15 08:00:00
1859,130,login,2025-06-15 10:00:00
3897,419,purchase,2025-06-15 12:00:00
4275,475,purchase,2025-06-15 13:00:00
2711,251,login,2025-06-15 16:00:00
3730,395,logout,2025-06-15 19:00:00
2195,178,purchase,2025-06-15 23:00:00
1258,40,login,2025-06-16 01:00:00
1877,132,login,2025-06-16 01:00:00
2405,206,purchase,2025-06-16 05:00:00
3320,335,login,2025-06-16 05:00:00
2160,172,purchase,2025-06-16 06:00:00
2269,187,logout,2025-06-16 07:00:00
2238,183,logout,2025-06-16 08:00:00
1373,58,login,2025-06-16 09:00:00
4039,440,purchase,2025-06-16 11:00:00
3533,366,login,2025-06-16 14:00:00
3305,333,login,2025-06-16 14:00:00
4280,476,purchase,2025-06-16 15:00:00
4326,482,login,2025-06-16 15:00:00
1752,114,purchase,2025-06-16 15:00:00
3517,363,login,2025-06-16 16:00:00
2840,269,purchase,2025-06-16 16:00:00
3815,408,login,2025-06-16 17:00:00
2115,167,logout,2025-06-16 18:00:00
2969,287,logout,2025-06-16 20:00:00
1196,31,login,2025-06-16 22:00:00
2457,212,login,2025-06-17 01:00:00
1587,90,purchase,2025-06-17 04:00:00
1642,97,login,2025-06-17 04:00:00
1174,29,purchase,2025-06-17 05:00:00
2276,188,purchase,2025-06-17 05:00:00
4366,487,login,2025-06-17 05:00:00
2710,251,purchase,2025-06-17 06:00:00
1439,67,logout,2025-06-17 09:00:00
3288,330,login,2025-06-17 10:00:00
4446,499,logout,2025-06-17 11:00:00
2932,282,logout,2025-06-17 19:00:00
3863,415,login,2025-06-17 20:00:00
1761,115,login,2025-06-18 01:00:00
3439,352,login,2025-06-18 04:00:00
2776,260,purchase,2025-06-18 04:00:00
4369,487,login,2025-06-18 07:00:00
3225,320,purchase,2025-06-18 07:00:00
3524,364,purchase,2025-06-18 07:00:00
1968,143,login,2025-06-18 09:00:00
2533,224,logout,2025-06-18 09:00:00
1323,51,purchase,2025-06-18 10:00:00
1648,98,purchase,2025-06-18 12:00:00
1576,88,logout,2025-06-18 17:00:00
2642,241,login,2025-06-18 17:00:00
2725,253,logout,2025-06-18 18:00:00
3214,319,logout,2025-06-18 19:00:00
2524,222,logout,2025-06-18 19:00:00
3840,412,login,2025-06-19 02:00:00
4202,462,purchase,2025-06-19 03:00:00
1477,73,logout,2025-06-19 03:00:00
3979,430,logout,2025-06-19 04:00:00
3405,347,login,2025-06-19 08:00:00
1194,31,login,2025-06-19 09:00:00
3307,333,purchase,2025-06-19 09:00:00
2372,202,purchase,2025-06-19 09:00:00
1263,41,login,2025-06-19 11:00:00
2889,277,logout,2025-06-19 13:00:00
4037,440,purchase,2025-06-19 14:00:00
4158,456,purchase,2025-06-19 19:00:00
2952,284,login,2025-06-19 19:00:00
4072,445,logout,2025-06-19 20:00:00
2590,233,logout,2025-06-19 20:00:00
1656,99,logout,2025-06-19 21:00:00
1132,24,login,2025-06-20 01:00:00
3093,302,logout,2025-06-20 01:00:00
1222,35,login,2025-06-20 02:00:00
4025,438,purchase,2025-06-20 05:00:00
3540,367,login,2025-06-20 05:00:00
1666,101,logout,2025-06-20 07:00:00
2705,251,purchase,2025-06-20 09:00:00
1265,41,purchase,2025-06-20 09:00:00
2226,181,purchase,2025-06-20 09:00:00
2632,240,purchase,2025-06-20 11:00:00
3951,426,login,2025-06-20 11:00:00
2753,258,login,2025-06-20 12:00:00
2754,258,logout,2025-06-20 14:00:00
2261,186,purchase,2025-06-20 15:00:00
2563,229,logout,2025-06-20 15:00:00
1498,78,purchase,2025-06-20 17:00:00
3200,316,login,2025-06-20 17:00:00
1469,71,purchase,2025-06-20 17:00:00
3629,381,purchase,2025-06-20 17:00:00
3238,321,login,2025-06-20 18:00:00
2023,152,logout,2025-06-20 19:00:00
1418,64,purchase,2025-06-20 20:00:00
1356,56,logout,2025-06-20 22:00:00
2431,209,login,2025-06-21 04:00:00
2928,281,logout,2025-06-21 09:00:00
3519,364,login,2025-06-21 09:00:00
3809,408,login,2025-06-21 12:00:00
4229,465,login,2025-06-21 13:00:00
1336,54,login,2025-06-21 13:00:00
2998,291,logout,2025-06-21 22:00:00
1259,40,login,2025-06-21 23:00:00
3228,320,logout,2025-06-22 00:00:00
2526,222,purchase,2025-06-22 05:00:00
2764,259,purchase,2025-06-22 07:00:00
2525,222,logout,2025-06-22 08:00:00
3156,311,logout,2025-06-22 11:00:00
2333,197,login,2025-06-22 11:00:00
2464,213,purchase,2025-06-22 12:00:00
4093,447,purchase,2025-06-22 12:00:00
2611,236,purchase,2025-06-22 13:00:00
2377,202,purchase,2025-06-22 14:00:00
3878,417,purchase,2025-06-22 15:00:00
1185,30,login,2025-06-22 16:00:00
2426,209,login,2025-06-22 16:00:00
2438,210,logout,2025-06-22 18:00:00
3173,313,purchase,2025-06-22 18:00:00
4130,452,logout,2025-06-22 20:00:00
4128,452,logout,2025-06-22 20:00:00
1410,63,login,2025-06-22 20:00:00
2903,279,logout,2025-06-22 23:00:00
4178,458,logout,2025-06-23 01:00:00
1019,3,logout,2025-06-23 03:00:00
3822,409,logout,2025-06-23 05:00:00
2216,180,logout,2025-06-23 05:00:00
3028,294,purchase,2025-06-23 05:00:00
1253,39,logout,2025-06-23 06:00:00
1294,46,login,2025-06-23 07:00:00
3254,323,purchase,2025-06-23 07:00:00
2494,217,purchase,2025-06-23 07:00:00
1922,137,purchase,2025-06-23 08:00:00
1910,136,purchase,2025-06-23 11:00:00
2657,243,logout,2025-06-23 13:00:00
3904,420,purchase,2025-06-23 13:00:00
4112,450,login,2025-06-23 13:00:00
1414,64,login,2025-06-23 17:00:00
2086,162,login,2025-06-23 19:00:00
1155,27,login,2025-06-23 20:00:00
3542,367,logout,2025-06-23 21:00:00
2356,200,purchase,2025-06-23 22:00:00
2396,205,logout,2025-06-23 23:00:00
3256,324,purchase,2025-06-24 05:00:00
4171,457,logout,2025-06-24 05:00:00
2603,234,login,2025-06-24 08:00:00
1680,104,logout,2025-06-24 11:00:00
3479,358,logout,2025-06-24 14:00:00
1696,106,login,2025-06-24 14:00:00
3067,299,logout,2025-06-24 19:00:00
1226,36,logout,2025-06-24 20:00:00
3894,419,login,2025-06-24 23:00:00
3377,342,purchase,2025-06-25 00:00:00
1872,131,logout,2025-06-25 01:00:00
1846,128,logout,2025-06-25 03:00:00
2432,209,logout,2025-06-25 07:00:00
3260,324,logout,2025-06-25 08:00:00
2577,231,login,2025-06-25 13:00:00
3010,292,logout,2025-06-25 14:00:00
4287,477,purchase,2025-06-25 18:00:00
1755,115,purchase,2025-06-25 18:00:00
2653,242,login,2025-06-26 03:00:00
1806,123,login,2025-06-26 04:00:00
1740,113,purchase,2025-06-26 04:00:00
3334,337,purchase,2025-06-26 04:00:00
1848,129,logout,2025-06-26 06:00:00
2335,197,login,2025-06-26 07:00:00
2472,214,purchase,2025-06-26 09:00:00
3522,364,login,2025-06-26 09:00:00
1395,61,login,2025-06-26 10:00:00
1125,23,login,2025-06-26 12:00:00
2818,267,login,2025-06-26 13:00:00
3287,330,purchase,2025-06-26 14:00:00
1957,142,login,2025-06-27 00:00:00
3237,321,login,2025-06-27 01:00:00
3710,393,purchase,2025-06-27 02:00:00
1684,105,login,2025-06-27 04:00:00
2057,157,purchase,2025-06-27 07:00:00
2886,277,logout,2025-06-27 08:00:00
2359,200,purchase,2025-06-27 09:00:00
3655,384,login,2025-06-27 13:00:00
3296,331,logout,2025-06-27 16:00:00
2883,277,logout,2025-06-27 17:00:00
2149,171,purchase,2025-06-28 02:00:00
3984,431,purchase,2025-06-28 05:00:00
2743,256,login,2025-06-28 06:00:00
2716,252,purchase,2025-06-28 06:00:00
1851,129,login,2025-06-28 08:00:00
2441,210,logout,2025-06-28 11:00:00
